task;learner;optimizer;constants;expression;surrogate_score
3512;glmnet;optimistic_random_search_8;False;100 replications;0.9176860610723372
3512;glmnet;optimistic_random_search_16;False;100 replications;0.9803844892464945
3512;glmnet;optimistic_random_search_32;False;100 replications;0.9904388759703092
146820;glmnet;optimistic_random_search_2;False;100 replications;0.21462672980484393
146820;glmnet;optimistic_random_search_4;False;100 replications;0.3294513186343622
146820;glmnet;optimistic_random_search_8;False;100 replications;0.5467450970461982
146820;glmnet;optimistic_random_search_16;False;100 replications;0.7491639344628521
146820;glmnet;optimistic_random_search_32;False;100 replications;0.87151718794036
3917;rf;optimistic_random_search_2;False;100 replications;0.9903303586098394
3917;rf;optimistic_random_search_4;False;100 replications;0.9921878823417052
3917;rf;optimistic_random_search_8;False;100 replications;0.9934162499326432
3917;rf;optimistic_random_search_16;False;100 replications;0.994543916795027
3917;rf;optimistic_random_search_32;False;100 replications;0.9956117237843622
125921;xgboost;optimistic_random_search_2;False;100 replications;0.9638235411570565
125921;xgboost;optimistic_random_search_4;False;100 replications;0.9726303173205424
125921;xgboost;optimistic_random_search_8;False;100 replications;0.978568652661145
125921;xgboost;optimistic_random_search_16;False;100 replications;0.9922043642837505
125921;xgboost;optimistic_random_search_32;False;100 replications;0.9965176979112974
168330;glmnet;optimistic_random_search_2;False;100 replications;0.5760990866067056
168330;glmnet;optimistic_random_search_4;False;100 replications;0.8152164933714195
168330;glmnet;optimistic_random_search_8;False;100 replications;0.9456834466132555
168330;glmnet;optimistic_random_search_16;False;100 replications;0.9680148664980058
168330;glmnet;optimistic_random_search_32;False;100 replications;0.9894356267664659
146824;svm;optimistic_random_search_2;False;100 replications;0.7471574975142559
146824;svm;optimistic_random_search_4;False;100 replications;0.9467420881758413
146824;svm;optimistic_random_search_8;False;100 replications;0.9917443333248211
146824;svm;optimistic_random_search_16;False;100 replications;0.9953114873793308
146824;svm;optimistic_random_search_32;False;100 replications;0.9968079396590349
3913;glmnet;optimistic_random_search_2;False;100 replications;0.6366274444420228
3913;glmnet;optimistic_random_search_4;False;100 replications;0.8557708597780036
3913;glmnet;optimistic_random_search_8;False;100 replications;0.9720983626088866
3913;glmnet;optimistic_random_search_16;False;100 replications;0.9844446872773847
3913;glmnet;optimistic_random_search_32;False;100 replications;0.9897942466069902
9970;svm;optimistic_random_search_2;False;100 replications;0.7779641870264079
9970;svm;optimistic_random_search_4;False;100 replications;0.8437375417260614
9970;svm;optimistic_random_search_8;False;100 replications;0.8863146002678196
9970;svm;optimistic_random_search_16;False;100 replications;0.9073350046113738
9970;svm;optimistic_random_search_32;False;100 replications;0.9288400860000796
10090;glmnet;optimistic_random_search_2;False;100 replications;0.5600161839164677
10090;glmnet;optimistic_random_search_4;False;100 replications;0.7236087327111737
10090;glmnet;optimistic_random_search_8;False;100 replications;0.9156301947999311
10090;glmnet;optimistic_random_search_16;False;100 replications;0.9737302115585745
10090;glmnet;optimistic_random_search_32;False;100 replications;0.9922807913275762
168335;glmnet;optimistic_random_search_2;False;100 replications;0.456099182012009
168335;glmnet;optimistic_random_search_4;False;100 replications;0.6443826399016527
168335;glmnet;optimistic_random_search_8;False;100 replications;0.7810368381178324
168335;glmnet;optimistic_random_search_16;False;100 replications;0.8338912847993786
168335;glmnet;optimistic_random_search_32;False;100 replications;0.8632363609916751
11;knn;optimistic_random_search_2;False;100 replications;0.9940337676196522
11;knn;optimistic_random_search_4;False;100 replications;0.9975171214000366
11;knn;optimistic_random_search_8;False;100 replications;0.9984987139503723
11;knn;optimistic_random_search_16;False;100 replications;0.9992462116082674
11;knn;optimistic_random_search_32;False;100 replications;0.999606830401898
14;knn;optimistic_random_search_2;False;100 replications;0.9399422955267025
14;knn;optimistic_random_search_4;False;100 replications;0.9960138745692076
14;knn;optimistic_random_search_8;False;100 replications;0.9979223229055408
14;knn;optimistic_random_search_16;False;100 replications;0.9986949751629741
14;knn;optimistic_random_search_32;False;100 replications;0.9989886644923345
14;glmnet;optimistic_random_search_2;False;100 replications;0.6457449698554566
14;glmnet;optimistic_random_search_4;False;100 replications;0.7635320596519887
14;glmnet;optimistic_random_search_8;False;100 replications;0.9323848413011695
14;glmnet;optimistic_random_search_16;False;100 replications;0.9873067909644883
14;glmnet;optimistic_random_search_32;False;100 replications;0.9973612432404735
168911;rpart;optimistic_random_search_2;False;100 replications;0.9780762713612664
168911;rpart;optimistic_random_search_4;False;100 replications;0.9867825830856034
168911;rpart;optimistic_random_search_8;False;100 replications;0.9933838227830379
168911;rpart;optimistic_random_search_16;False;100 replications;0.9966007256042937
168911;rpart;optimistic_random_search_32;False;100 replications;0.9974922049111086
3902;glmnet;optimistic_random_search_2;False;100 replications;0.46239280859941695
3902;glmnet;optimistic_random_search_4;False;100 replications;0.7476747854206512
3902;glmnet;optimistic_random_search_8;False;100 replications;0.919194509637082
3902;glmnet;optimistic_random_search_16;False;100 replications;0.9701238246928431
3902;glmnet;optimistic_random_search_32;False;100 replications;0.9811872421364342
28;xgboost;optimistic_random_search_2;False;100 replications;0.9708941934638845
28;xgboost;optimistic_random_search_4;False;100 replications;0.9855141646904922
28;xgboost;optimistic_random_search_8;False;100 replications;0.9936115301540943
28;xgboost;optimistic_random_search_16;False;100 replications;0.9975751932623118
28;xgboost;optimistic_random_search_32;False;100 replications;0.998760166444892
3913;knn;optimistic_random_search_2;False;100 replications;0.9825908807960306
3913;knn;optimistic_random_search_4;False;100 replications;0.9902425065798455
3913;knn;optimistic_random_search_8;False;100 replications;0.9937932973282997
3913;knn;optimistic_random_search_16;False;100 replications;0.9962685619487196
3913;knn;optimistic_random_search_32;False;100 replications;0.9980204722307672
3560;rpart;optimistic_random_search_2;False;100 replications;0.996775932167891
3560;rpart;optimistic_random_search_4;False;100 replications;0.9985109130890258
3560;rpart;optimistic_random_search_8;False;100 replications;0.9985337777716629
3560;rpart;optimistic_random_search_16;False;100 replications;0.9986615512112309
3560;rpart;optimistic_random_search_32;False;100 replications;0.9988468544499054
15;glmnet;optimistic_random_search_2;False;100 replications;0.5823397184514864
15;glmnet;optimistic_random_search_4;False;100 replications;0.9016167308627014
15;glmnet;optimistic_random_search_8;False;100 replications;0.9686615453120878
15;glmnet;optimistic_random_search_16;False;100 replications;0.9911065519929406
15;glmnet;optimistic_random_search_32;False;100 replications;0.9935123931631195
9952;rpart;optimistic_random_search_2;False;100 replications;0.8041513082501989
9952;rpart;optimistic_random_search_4;False;100 replications;0.8878764058022415
9952;rpart;optimistic_random_search_8;False;100 replications;0.9178030962816109
9952;rpart;optimistic_random_search_16;False;100 replications;0.9456406560698389
9952;rpart;optimistic_random_search_32;False;100 replications;0.9616465342535289
168331;knn;optimistic_random_search_2;False;100 replications;0.919625512736637
168331;knn;optimistic_random_search_4;False;100 replications;0.9843136751296749
168331;knn;optimistic_random_search_8;False;100 replications;0.9971483273489252
168331;knn;optimistic_random_search_16;False;100 replications;0.9986578316983965
168331;knn;optimistic_random_search_32;False;100 replications;0.9992967053041271
49;glmnet;optimistic_random_search_2;False;100 replications;0.4519648926672257
49;glmnet;optimistic_random_search_4;False;100 replications;0.6186265260405045
49;glmnet;optimistic_random_search_8;False;100 replications;0.7803316551800321
49;glmnet;optimistic_random_search_16;False;100 replications;0.9239901139366908
49;glmnet;optimistic_random_search_32;False;100 replications;0.9675882122034329
9985;rf;optimistic_random_search_2;False;100 replications;0.9595452112970227
9985;rf;optimistic_random_search_4;False;100 replications;0.9737127788994383
9985;rf;optimistic_random_search_8;False;100 replications;0.9817642072450216
9985;rf;optimistic_random_search_16;False;100 replications;0.9894623750559595
9985;rf;optimistic_random_search_32;False;100 replications;0.9929882483372946
14971;knn;optimistic_random_search_2;False;100 replications;0.9896731709858243
14971;knn;optimistic_random_search_4;False;100 replications;0.9979162856978712
14971;knn;optimistic_random_search_8;False;100 replications;0.9990392274045719
14971;knn;optimistic_random_search_16;False;100 replications;0.9994145843600875
14971;knn;optimistic_random_search_32;False;100 replications;0.9996565701768023
31;xgboost;optimistic_random_search_2;False;100 replications;0.9926399319251443
31;xgboost;optimistic_random_search_4;False;100 replications;0.9942932351402007
31;xgboost;optimistic_random_search_8;False;100 replications;0.996110569143983
31;xgboost;optimistic_random_search_16;False;100 replications;0.9978585756490119
31;xgboost;optimistic_random_search_32;False;100 replications;0.9984021152369094
168335;rf;optimistic_random_search_2;False;100 replications;0.8012527974388683
168335;rf;optimistic_random_search_4;False;100 replications;0.8607252627387731
168335;rf;optimistic_random_search_8;False;100 replications;0.8939851574256567
168335;rf;optimistic_random_search_16;False;100 replications;0.9368920745821431
168335;rf;optimistic_random_search_32;False;100 replications;0.9611170884305532
3485;rpart;optimistic_random_search_2;False;100 replications;0.8175458329720832
3485;rpart;optimistic_random_search_4;False;100 replications;0.9209074781630779
3485;rpart;optimistic_random_search_8;False;100 replications;0.9468199098471186
3485;rpart;optimistic_random_search_16;False;100 replications;0.971775068852802
3485;rpart;optimistic_random_search_32;False;100 replications;0.9892633938806367
146817;xgboost;optimistic_random_search_2;False;100 replications;0.9767489153054657
146817;xgboost;optimistic_random_search_4;False;100 replications;0.9850641840057649
146817;xgboost;optimistic_random_search_8;False;100 replications;0.9914535011590915
146817;xgboost;optimistic_random_search_16;False;100 replications;0.9948176724059882
146817;xgboost;optimistic_random_search_32;False;100 replications;0.996255709391684
145681;xgboost;optimistic_random_search_2;False;100 replications;0.982857578097464
145681;xgboost;optimistic_random_search_4;False;100 replications;0.9864019499351399
145681;xgboost;optimistic_random_search_8;False;100 replications;0.9907746547923726
145681;xgboost;optimistic_random_search_16;False;100 replications;0.9931327942980586
145681;xgboost;optimistic_random_search_32;False;100 replications;0.9947922650335351
168330;knn;optimistic_random_search_2;False;100 replications;0.9827511508004725
168330;knn;optimistic_random_search_4;False;100 replications;0.9927969005227326
168330;knn;optimistic_random_search_8;False;100 replications;0.9962112312744597
168330;knn;optimistic_random_search_16;False;100 replications;0.9988797754860697
168330;knn;optimistic_random_search_32;False;100 replications;0.9995285240878674
146607;rf;optimistic_random_search_2;False;100 replications;0.8836508323732688
146607;rf;optimistic_random_search_4;False;100 replications;0.9428015390425677
146607;rf;optimistic_random_search_8;False;100 replications;0.9663039748153239
