endresult;expression;gen;inout;length;problem;run;score;search;task
1.0;make_tuple(if_gt(neg(mkd), neg(m), mul(3, m), neg(p)), truediv(expit(n), sub(po, rc)));2.0;in;9.0;svm;e819675a-c8b9-45b5-a989-316ec1cbebe4;0.9047;random_search_300;3904.0
1.0;make_tuple(if_gt(neg(mkd), neg(m), mul(3, m), neg(p)), truediv(expit(n), sub(po, rc)));2.0;out;9.0;svm;e819675a-c8b9-45b5-a989-316ec1cbebe4;0.7855;random_search_300;3904.0
1.0;make_tuple(if_gt(add(246, p), mul(0.001511072698564249, rc), mul(m, m), expit(p)), truediv(if_gt(mcp, mkd, xvar, po), mul(xvar, po)));2.0;in;9.0;svm;877c627b-a23e-45cb-8d79-ae14c73e2600;0.9092;random_search_300;34539.0
1.0;make_tuple(if_gt(add(246, p), mul(0.001511072698564249, rc), mul(m, m), expit(p)), truediv(if_gt(mcp, mkd, xvar, po), mul(xvar, po)));2.0;out;9.0;svm;877c627b-a23e-45cb-8d79-ae14c73e2600;0.5965;random_search_300;34539.0
1.0;make_tuple(add(m, mcp), truediv(mkd, xvar));2.0;in;3.0;svm;b19435e8-b5f3-497f-9b2e-731c47460b74;0.9022;random_search_300;3893.0
1.0;make_tuple(add(m, mcp), truediv(mkd, xvar));2.0;out;3.0;svm;b19435e8-b5f3-497f-9b2e-731c47460b74;0.9674;random_search_300;3893.0
1.0;make_tuple(max(pow(p, mkd), if_gt(xvar, 299, 0.47926982580841543, m)), truediv(expit(423), if_gt(mkd, m, 0.03519466415936234, po)));2.0;in;7.0;svm;72a63c1c-9417-458f-80c4-1a4af46b52dc;0.9036;random_search_300;9910.0
1.0;make_tuple(max(pow(p, mkd), if_gt(xvar, 299, 0.47926982580841543, m)), truediv(expit(423), if_gt(mkd, m, 0.03519466415936234, po)));2.0;out;7.0;svm;72a63c1c-9417-458f-80c4-1a4af46b52dc;0.9937;random_search_300;9910.0
1.0;make_tuple(add(xvar, m), truediv(mkd, xvar));2.0;in;3.0;svm;3d2f5d51-ba6d-4c42-969e-d349a14f4d2a;0.9035;random_search_300;2073.0
1.0;make_tuple(add(xvar, m), truediv(mkd, xvar));2.0;out;3.0;svm;3d2f5d51-ba6d-4c42-969e-d349a14f4d2a;0.9293;random_search_300;2073.0
1.0;make_tuple(if_gt(p, n, n, m), truediv(1, po));2.0;in;3.0;svm;ac14d0dc-f672-4047-96bd-dbf842ddd707;0.9049;random_search_300;3510.0
1.0;make_tuple(if_gt(p, n, n, m), truediv(1, po));2.0;out;3.0;svm;ac14d0dc-f672-4047-96bd-dbf842ddd707;0.9951;random_search_300;3510.0
1.0;make_tuple(mul(truediv(mcp, 0.2092499603197416), if_gt(n, rc, m, po)), truediv(expit(po), max(m, po)));2.0;in;7.0;svm;a39b4211-482a-402c-993a-5d4f0f075d7c;0.9037;random_search_300;146819.0
1.0;make_tuple(mul(truediv(mcp, 0.2092499603197416), if_gt(n, rc, m, po)), truediv(expit(po), max(m, po)));2.0;out;7.0;svm;a39b4211-482a-402c-993a-5d4f0f075d7c;0.801;random_search_300;146819.0
1.0;make_tuple(add(add(xvar, m), max(xvar, xvar)), truediv(expit(m), if_gt(mkd, n, 22, po)));2.0;in;7.0;svm;19116bc4-7676-45b3-b0ee-22cd49565f46;0.9052;random_search_300;2079.0
1.0;make_tuple(add(add(xvar, m), max(xvar, xvar)), truediv(expit(m), if_gt(mkd, n, 22, po)));2.0;out;7.0;svm;19116bc4-7676-45b3-b0ee-22cd49565f46;0.9284;random_search_300;2079.0
1.0;make_tuple(add(min(xvar, n), if_gt(n, 0.005395521877455612, m, mkd)), truediv(expit(1), add(mcp, po)));2.0;in;7.0;svm;1d593746-ff0f-4bfd-acbd-0f703bc9300e;0.9028;random_search_300;190411.0
1.0;make_tuple(add(min(xvar, n), if_gt(n, 0.005395521877455612, m, mkd)), truediv(expit(1), add(mcp, po)));2.0;out;7.0;svm;1d593746-ff0f-4bfd-acbd-0f703bc9300e;0.9377;random_search_300;190411.0
1.0;make_tuple(truediv(2, mcp), truediv(mkd, xvar));2.0;in;3.0;svm;9b0add9b-f60a-4660-9b6a-de9b68f0ba17;0.9031;random_search_300;18.0
1.0;make_tuple(truediv(2, mcp), truediv(mkd, xvar));2.0;out;3.0;svm;9b0add9b-f60a-4660-9b6a-de9b68f0ba17;0.9706;random_search_300;18.0
1.0;make_tuple(if_gt(n, p, m, po), truediv(mkd, xvar));2.0;in;3.0;svm;27affc8c-c14d-4906-bbac-f3939ac1b659;0.9048;random_search_300;3512.0
1.0;make_tuple(if_gt(n, p, m, po), truediv(mkd, xvar));2.0;out;3.0;svm;27affc8c-c14d-4906-bbac-f3939ac1b659;0.9948;random_search_300;3512.0
1.0;make_tuple(add(m, mcp), truediv(mkd, xvar));2.0;in;3.0;svm;474eac80-5d7e-4f37-ad86-4f18e754d17e;0.9043;random_search_300;3917.0
1.0;make_tuple(add(m, mcp), truediv(mkd, xvar));2.0;out;3.0;svm;474eac80-5d7e-4f37-ad86-4f18e754d17e;0.7422;random_search_300;3917.0
1.0;make_tuple(add(pow(mkd, mkd), max(m, mkd)), truediv(neg(1), neg(po)));2.0;in;7.0;svm;e1c6f122-4f20-40ca-9336-4626f91dd69e;0.9042;random_search_300;10106.0
1.0;make_tuple(add(pow(mkd, mkd), max(m, mkd)), truediv(neg(1), neg(po)));2.0;out;7.0;svm;e1c6f122-4f20-40ca-9336-4626f91dd69e;0.9965;random_search_300;10106.0
1.0;make_tuple(add(xvar, m), truediv(mkd, xvar));2.0;in;3.0;svm;05c62660-e3d1-48ed-b3d4-8e81bac55f7c;0.9032;random_search_300;168908.0
1.0;make_tuple(add(xvar, m), truediv(mkd, xvar));2.0;out;3.0;svm;05c62660-e3d1-48ed-b3d4-8e81bac55f7c;0.9582;random_search_300;168908.0
1.0;make_tuple(add(add(mkd, m), expit(xvar)), truediv(max(xvar, xvar), mul(po, xvar)));2.0;in;7.0;svm;5337b7ae-9e51-46df-b237-2c2367aaadb3;0.9047;random_search_300;29.0
1.0;make_tuple(add(add(mkd, m), expit(xvar)), truediv(max(xvar, xvar), mul(po, xvar)));2.0;out;7.0;svm;5337b7ae-9e51-46df-b237-2c2367aaadb3;0.9546;random_search_300;29.0
1.0;make_tuple(add(m, m), truediv(0.6772762455920257, po));2.0;in;3.0;svm;bc9d6306-c3b8-47a7-a92f-44abf079e488;0.9028;random_search_300;12.0
1.0;make_tuple(add(m, m), truediv(0.6772762455920257, po));2.0;out;3.0;svm;bc9d6306-c3b8-47a7-a92f-44abf079e488;0.9976;random_search_300;12.0
1.0;make_tuple(if_gt(neg(mcp), sub(m, mkd), expit(xvar), truediv(m, 0.6324570039804213)), truediv(expit(m), sub(po, xvar)));2.0;in;9.0;svm;53abb047-38e6-4d54-a011-828a9644abe0;0.9041;random_search_300;28.0
1.0;make_tuple(if_gt(neg(mcp), sub(m, mkd), expit(xvar), truediv(m, 0.6324570039804213)), truediv(expit(m), sub(po, xvar)));2.0;out;9.0;svm;53abb047-38e6-4d54-a011-828a9644abe0;0.9985;random_search_300;28.0
1.0;make_tuple(max(mul(m, m), sub(mcp, mkd)), truediv(truediv(mcp, mcp), max(po, po)));2.0;in;7.0;svm;ddb2c96b-9c44-48a1-ab8a-f2d2be3d7e49;0.9052;random_search_300;9946.0
1.0;make_tuple(max(mul(m, m), sub(mcp, mkd)), truediv(truediv(mcp, mcp), max(po, po)));2.0;out;7.0;svm;ddb2c96b-9c44-48a1-ab8a-f2d2be3d7e49;0.989;random_search_300;9946.0
1.0;make_tuple(min(n, m), truediv(1, po));2.0;in;3.0;svm;f2fef1fc-7243-49d3-930b-6a9d3db94267;0.902;random_search_300;146800.0
1.0;make_tuple(min(n, m), truediv(1, po));2.0;out;3.0;svm;f2fef1fc-7243-49d3-930b-6a9d3db94267;0.9956;random_search_300;146800.0
1.0;make_tuple(min(4, 24), truediv(1, po));2.0;in;3.0;svm;be4c00f0-e865-4b9b-ae2b-b787224febaa;0.9022;random_search_300;146212.0
1.0;make_tuple(min(4, 24), truediv(1, po));2.0;out;3.0;svm;be4c00f0-e865-4b9b-ae2b-b787224febaa;0.9996;random_search_300;146212.0
1.0;make_tuple(pow(if_gt(xvar, p, m, m), min(n, 2)), truediv(add(mcp, n), mul(n, p)));2.0;in;7.0;svm;1195a8f4-af12-4ced-8a13-dc36cfef8f68;0.9047;random_search_300;167211.0
1.0;make_tuple(pow(if_gt(xvar, p, m, m), min(n, 2)), truediv(add(mcp, n), mul(n, p)));2.0;out;7.0;svm;1195a8f4-af12-4ced-8a13-dc36cfef8f68;0.9222;random_search_300;167211.0
1.0;make_tuple(truediv(m, mcp), truediv(mkd, xvar));2.0;in;3.0;svm;61197989-ee7b-4efd-93d0-51b02cab8fae;0.9123;random_search_300;3493.0
1.0;make_tuple(truediv(m, mcp), truediv(mkd, xvar));2.0;out;3.0;svm;61197989-ee7b-4efd-93d0-51b02cab8fae;0.0796;random_search_300;3493.0
1.0;make_tuple(sub(min(m, 92), sub(0.018406392631488938, mcp)), min(truediv(0.9036040588445361, po), if_gt(0.33059580876461997, rc, m, m)));2.0;in;7.0;svm;212fca19-d7a8-4dbd-8383-5790f16e3083;0.9031;random_search_300;3549.0
1.0;make_tuple(sub(min(m, 92), sub(0.018406392631488938, mcp)), min(truediv(0.9036040588445361, po), if_gt(0.33059580876461997, rc, m, m)));2.0;out;7.0;svm;212fca19-d7a8-4dbd-8383-5790f16e3083;0.9963;random_search_300;3549.0
1.0;make_tuple(add(m, mcp), truediv(0.867864638782469, po));2.0;in;3.0;svm;d5f1f6e5-9c35-4536-b535-cefb6d0dd30e;0.9039;random_search_300;3902.0
1.0;make_tuple(add(m, mcp), truediv(0.867864638782469, po));2.0;out;3.0;svm;d5f1f6e5-9c35-4536-b535-cefb6d0dd30e;0.9594;random_search_300;3902.0
1.0;make_tuple(max(mul(m, m), expit(0.3703422342584148)), truediv(expit(0.0980652564167272), max(po, mcp)));2.0;in;7.0;svm;0519d041-cb71-4cd3-9fe3-e262b4ad3cf8;0.903;random_search_300;22.0
1.0;make_tuple(max(mul(m, m), expit(0.3703422342584148)), truediv(expit(0.0980652564167272), max(po, mcp)));2.0;out;7.0;svm;0519d041-cb71-4cd3-9fe3-e262b4ad3cf8;0.9837;random_search_300;22.0
1.0;make_tuple(add(m, 0.06562825678221453), truediv(mkd, xvar));2.0;in;3.0;svm;3b760571-c88d-466b-9259-a503d4ec9942;0.9021;random_search_300;167119.0
1.0;make_tuple(add(m, 0.06562825678221453), truediv(mkd, xvar));2.0;out;3.0;svm;3b760571-c88d-466b-9259-a503d4ec9942;0.9267;random_search_300;167119.0
1.0;make_tuple(pow(n, 0.2197433059613879), truediv(1, po));2.0;in;3.0;svm;1ddb3304-cda8-494a-8ac5-38f80602acff;0.9033;random_search_300;168909.0
1.0;make_tuple(pow(n, 0.2197433059613879), truediv(1, po));2.0;out;3.0;svm;1ddb3304-cda8-494a-8ac5-38f80602acff;0.995;random_search_300;168909.0
1.0;make_tuple(add(m, xvar), truediv(1, po));2.0;in;3.0;svm;a6b265cc-30ef-44f2-b3eb-02b92093830f;0.9051;random_search_300;10101.0
1.0;make_tuple(add(m, xvar), truediv(1, po));2.0;out;3.0;svm;a6b265cc-30ef-44f2-b3eb-02b92093830f;0.862;random_search_300;10101.0
1.0;make_tuple(add(expit(po), sub(m, rc)), truediv(truediv(n, n), sub(po, mcp)));2.0;in;7.0;svm;7e710c6a-913f-4efe-87e5-87cbdd68bfb7;0.9043;random_search_300;58.0
1.0;make_tuple(add(expit(po), sub(m, rc)), truediv(truediv(n, n), sub(po, mcp)));2.0;out;7.0;svm;7e710c6a-913f-4efe-87e5-87cbdd68bfb7;0.9623;random_search_300;58.0
1.0;make_tuple(add(add(rc, m), min(m, p)), truediv(expit(xvar), add(rc, po)));2.0;in;7.0;svm;8a25c149-6425-4b79-b725-44cc2f15fe8c;0.9049;random_search_300;9976.0
1.0;make_tuple(add(add(rc, m), min(m, p)), truediv(expit(xvar), add(rc, po)));2.0;out;7.0;svm;8a25c149-6425-4b79-b725-44cc2f15fe8c;0.8976;random_search_300;9976.0
1.0;make_tuple(truediv(m, 0.711763751591743), truediv(mkd, xvar));2.0;in;3.0;svm;7210d01c-19b3-4260-b2ba-c5af2473d524;0.9053;random_search_300;3485.0
1.0;make_tuple(truediv(m, 0.711763751591743), truediv(mkd, xvar));2.0;out;3.0;svm;7210d01c-19b3-4260-b2ba-c5af2473d524;0.7966;random_search_300;3485.0
1.0;make_tuple(max(add(mcp, 0.07959277708078305), add(xvar, m)), truediv(expit(p), min(po, p)));2.0;in;7.0;svm;02c4bbce-4b57-4a86-809e-fca41901f49c;0.9046;random_search_300;9985.0
1.0;make_tuple(max(add(mcp, 0.07959277708078305), add(xvar, m)), truediv(expit(p), min(po, p)));2.0;out;7.0;svm;02c4bbce-4b57-4a86-809e-fca41901f49c;0.8824;random_search_300;9985.0
1.0;make_tuple(min(max(mcp, 7), add(0.009051936639470631, n)), truediv(expit(po), add(po, mcp)));2.0;in;7.0;svm;1f1f346a-5ee6-4dff-95bb-794f641349f8;0.9034;random_search_300;189924.0
1.0;make_tuple(min(max(mcp, 7), add(0.009051936639470631, n)), truediv(expit(po), add(po, mcp)));2.0;out;7.0;svm;1f1f346a-5ee6-4dff-95bb-794f641349f8;0.9043;random_search_300;189924.0
1.0;make_tuple(mul(expit(p), mul(m, m)), truediv(expit(19), if_gt(mkd, m, po, po)));2.0;in;7.0;svm;b77839c1-2e62-4de6-92f6-91b8b0252a6e;0.9052;random_search_300;14970.0
1.0;make_tuple(mul(expit(p), mul(m, m)), truediv(expit(19), if_gt(mkd, m, po, po)));2.0;out;7.0;svm;b77839c1-2e62-4de6-92f6-91b8b0252a6e;0.9996;random_search_300;14970.0
1.0;make_tuple(max(neg(mcp), max(m, mcp)), pow(min(mkd, xvar), pow(xvar, 0.29476541328791056)));2.0;in;7.0;svm;3a64bbfb-4997-4c33-80f2-a3b963c5db19;0.9027;random_search_300;3022.0
1.0;make_tuple(max(neg(mcp), max(m, mcp)), pow(min(mkd, xvar), pow(xvar, 0.29476541328791056)));2.0;out;7.0;svm;3a64bbfb-4997-4c33-80f2-a3b963c5db19;0.9934;random_search_300;3022.0
1.0;make_tuple(max(add(m, xvar), expit(xvar)), truediv(expit(m), max(po, 4)));2.0;in;7.0;svm;64634a09-21e5-4088-adf4-f1626a14855e;0.9034;random_search_300;146821.0
1.0;make_tuple(max(add(m, xvar), expit(xvar)), truediv(expit(m), max(po, 4)));2.0;out;7.0;svm;64634a09-21e5-4088-adf4-f1626a14855e;0.9648;random_search_300;146821.0
1.0;make_tuple(sub(add(m, m), neg(rc)), truediv(min(mkd, po), mul(po, mkd)));2.0;in;7.0;svm;abe48fb4-e73c-4adb-8cb7-5745c21e4540;0.9039;random_search_300;3481.0
1.0;make_tuple(sub(add(m, m), neg(rc)), truediv(min(mkd, po), mul(po, mkd)));2.0;out;7.0;svm;abe48fb4-e73c-4adb-8cb7-5745c21e4540;0.9982;random_search_300;3481.0
1.0;make_tuple(truediv(max(mkd, 4), expit(rc)), truediv(max(mcp, p), mul(po, p)));2.0;in;7.0;svm;5b1f9b35-bd7a-4a18-9338-1e7803c0b1b6;0.9059;random_search_300;145681.0
1.0;make_tuple(truediv(max(mkd, 4), expit(rc)), truediv(max(mcp, p), mul(po, p)));2.0;out;7.0;svm;5b1f9b35-bd7a-4a18-9338-1e7803c0b1b6;0.6196;random_search_300;145681.0
1.0;make_tuple(mul(max(m, mcp), if_gt(n, mcp, 0.09205371748590706, 0.781672926269082)), truediv(truediv(p, m), mul(n, po)));2.0;in;7.0;glmnet;ad6dd1b7-5909-4dfb-8652-3fa00c8b68fd;0.9208;random_search_300;22.0
1.0;make_tuple(mul(max(m, mcp), if_gt(n, mcp, 0.09205371748590706, 0.781672926269082)), truediv(truediv(p, m), mul(n, po)));2.0;out;7.0;glmnet;ad6dd1b7-5909-4dfb-8652-3fa00c8b68fd;0.9878;random_search_300;22.0
1.0;make_tuple(min(mcp, po), sub(0.0036451849138683175, mkd));2.0;in;3.0;glmnet;00a08f63-80ea-434b-9193-f00d593f0fed;0.9228;random_search_300;14970.0
1.0;make_tuple(min(mcp, po), sub(0.0036451849138683175, mkd));2.0;out;3.0;glmnet;00a08f63-80ea-434b-9193-f00d593f0fed;0.9908;random_search_300;14970.0
1.0;make_tuple(expit(mkd), sub(0.007407514448660183, mkd));2.0;in;3.0;glmnet;14945faa-1239-4456-a8db-3eefca13638b;0.921;random_search_300;168912.0
1.0;make_tuple(expit(mkd), sub(0.007407514448660183, mkd));2.0;out;3.0;glmnet;14945faa-1239-4456-a8db-3eefca13638b;0.9917;random_search_300;168912.0
1.0;make_tuple(min(mcp, 0.3226505417012209), sub(0.007845347440411194, mkd));2.0;in;3.0;glmnet;ceeeebf3-e330-4c5e-9bfb-37793e767bba;0.9241;random_search_300;168336.0
1.0;make_tuple(min(mcp, 0.3226505417012209), sub(0.007845347440411194, mkd));2.0;out;3.0;glmnet;ceeeebf3-e330-4c5e-9bfb-37793e767bba;0.9477;random_search_300;168336.0
1.0;make_tuple(mul(0.13691084959880404, mcp), sub(0.012050427912395831, mkd));2.0;in;3.0;glmnet;7ce6fb5e-56b4-4d6c-991e-f6aebffa186c;0.9225;random_search_300;16.0
1.0;make_tuple(mul(0.13691084959880404, mcp), sub(0.012050427912395831, mkd));2.0;out;3.0;glmnet;7ce6fb5e-56b4-4d6c-991e-f6aebffa186c;0.9903;random_search_300;16.0
1.0;make_tuple(if_gt(mul(po, 0.02771516997552807), neg(p), max(mcp, mcp), max(m, 0.00624988921307903)), min(max(1, xvar), sub(0.006897441980984471, mkd)));2.0;in;9.0;glmnet;737800bb-7193-49ba-8976-168dbd985a04;0.922;random_search_300;6.0
1.0;make_tuple(if_gt(mul(po, 0.02771516997552807), neg(p), max(mcp, mcp), max(m, 0.00624988921307903)), min(max(1, xvar), sub(0.006897441980984471, mkd)));2.0;out;9.0;glmnet;737800bb-7193-49ba-8976-168dbd985a04;0.9981;random_search_300;6.0
1.0;make_tuple(min(expit(rc), mul(m, mcp)), truediv(truediv(p, n), max(m, po)));2.0;in;7.0;glmnet;180eb2b4-6cf0-4c20-8832-91740590aacd;0.9226;random_search_300;3904.0
1.0;make_tuple(min(expit(rc), mul(m, mcp)), truediv(truediv(p, n), max(m, po)));2.0;out;7.0;glmnet;180eb2b4-6cf0-4c20-8832-91740590aacd;0.9194;random_search_300;3904.0
1.0;make_tuple(expit(min(po, mkd)), sub(sub(0.03525804425973196, 0.027709689970249977), truediv(mkd, mcp)));2.0;in;6.0;glmnet;6ce57178-a9ce-4136-a428-430422e1ee27;0.9245;random_search_300;3913.0
1.0;make_tuple(expit(min(po, mkd)), sub(sub(0.03525804425973196, 0.027709689970249977), truediv(mkd, mcp)));2.0;out;6.0;glmnet;6ce57178-a9ce-4136-a428-430422e1ee27;0.5897;random_search_300;3913.0
1.0;make_tuple(expit(if_gt(0.294328599994602, rc, mkd, mcp)), sub(neg(mkd), neg(0.009095799788558134)));2.0;in;6.0;glmnet;61cd3d69-db8e-40dc-ac3d-5b4a6e66d072;0.9246;random_search_300;168868.0
1.0;make_tuple(expit(if_gt(0.294328599994602, rc, mkd, mcp)), sub(neg(mkd), neg(0.009095799788558134)));2.0;out;6.0;glmnet;61cd3d69-db8e-40dc-ac3d-5b4a6e66d072;0.9819;random_search_300;168868.0
1.0;make_tuple(if_gt(po, po, p, mcp), sub(0.004266446507598024, mkd));2.0;in;3.0;glmnet;c86ad47e-9e9d-4257-a81a-e4faaabf7530;0.9227;random_search_300;43.0
1.0;make_tuple(if_gt(po, po, p, mcp), sub(0.004266446507598024, mkd));2.0;out;3.0;glmnet;c86ad47e-9e9d-4257-a81a-e4faaabf7530;0.9979;random_search_300;43.0
1.0;make_tuple(mul(if_gt(mkd, mkd, po, mcp), expit(mkd)), min(expit(mcp), sub(0.008827690717212587, mkd)));2.0;in;7.0;glmnet;0ba531e3-bb4c-4727-8d3a-f9e914649c84;0.9267;random_search_300;3945.0
1.0;make_tuple(mul(if_gt(mkd, mkd, po, mcp), expit(mkd)), min(expit(mcp), sub(0.008827690717212587, mkd)));2.0;out;7.0;glmnet;0ba531e3-bb4c-4727-8d3a-f9e914649c84;0.9993;random_search_300;3945.0
1.0;make_tuple(if_gt(p, m, mcp, m), sub(0.0028751376772998037, mkd));2.0;in;3.0;glmnet;d265db86-0630-4149-a579-9d0242026129;0.9211;random_search_300;3.0
1.0;make_tuple(if_gt(p, m, mcp, m), sub(0.0028751376772998037, mkd));2.0;out;3.0;glmnet;d265db86-0630-4149-a579-9d0242026129;0.9976;random_search_300;3.0
1.0;make_tuple(if_gt(neg(xvar), min(0.017220631609988067, 0.017868795556139246), neg(m), min(mcp, 6)), max(sub(mcp, mcp), sub(0.00608935263943268, mkd)));2.0;in;9.0;glmnet;f85725a5-1323-45ec-af58-946a0823eb44;0.9226;random_search_300;32.0
1.0;make_tuple(if_gt(neg(xvar), min(0.017220631609988067, 0.017868795556139246), neg(m), min(mcp, 6)), max(sub(mcp, mcp), sub(0.00608935263943268, mkd)));2.0;out;9.0;glmnet;f85725a5-1323-45ec-af58-946a0823eb44;0.9989;random_search_300;32.0
1.0;make_tuple(max(mcp, mcp), sub(0.007744847160212513, mkd));2.0;in;3.0;glmnet;adbc3ea9-36ce-4c3a-a335-feafdb775fe9;0.9217;random_search_300;10093.0
1.0;make_tuple(max(mcp, mcp), sub(0.007744847160212513, mkd));2.0;out;3.0;glmnet;adbc3ea9-36ce-4c3a-a335-feafdb775fe9;0.9952;random_search_300;10093.0
1.0;make_tuple(if_gt(p, mkd, 0.17874154320215158, 209), sub(0.010351884877268475, mkd));2.0;in;3.0;glmnet;1dfe62f4-d1af-4e36-96e5-41aa7a0fdc12;0.9261;random_search_300;3573.0
1.0;make_tuple(if_gt(p, mkd, 0.17874154320215158, 209), sub(0.010351884877268475, mkd));2.0;out;3.0;glmnet;1dfe62f4-d1af-4e36-96e5-41aa7a0fdc12;0.9868;random_search_300;3573.0
1.0;make_tuple(expit(if_gt(rc, mcp, mcp, rc)), truediv(expit(rc), mul(n, xvar)));2.0;in;6.0;glmnet;c9c267ce-c585-4e6e-9270-951bc3be9b4e;0.9229;random_search_300;168909.0
1.0;make_tuple(expit(if_gt(rc, mcp, mcp, rc)), truediv(expit(rc), mul(n, xvar)));2.0;out;6.0;glmnet;c9c267ce-c585-4e6e-9270-951bc3be9b4e;0.9954;random_search_300;168909.0
1.0;make_tuple(mul(max(xvar, n), max(mcp, 121)), truediv(sub(mcp, mkd), mul(n, xvar)));2.0;in;7.0;glmnet;f3fb2456-54ff-4247-becd-573e36d17f82;0.923;random_search_300;167211.0
1.0;make_tuple(mul(max(xvar, n), max(mcp, 121)), truediv(sub(mcp, mkd), mul(n, xvar)));2.0;out;7.0;glmnet;f3fb2456-54ff-4247-becd-573e36d17f82;0.9679;random_search_300;167211.0
1.0;make_tuple(mul(pow(mkd, 0.01844284681290145), expit(0.004110381632852959)), mul(mul(2, p), truediv(0.011651907736274994, n)));2.0;in;7.0;glmnet;3eb23290-7083-4a14-b026-701e2807e2f5;0.9232;random_search_300;168339.0
1.0;make_tuple(mul(pow(mkd, 0.01844284681290145), expit(0.004110381632852959)), mul(mul(2, p), truediv(0.011651907736274994, n)));2.0;out;7.0;glmnet;3eb23290-7083-4a14-b026-701e2807e2f5;0.9987;random_search_300;168339.0
1.0;make_tuple(pow(mul(m, mcp), min(1, 0.005909493800079478)), truediv(expit(mcp), mul(xvar, n)));2.0;in;7.0;glmnet;13399417-2e96-4844-8de5-48236f0631ea;0.9228;random_search_300;14965.0
1.0;make_tuple(pow(mul(m, mcp), min(1, 0.005909493800079478)), truediv(expit(mcp), mul(xvar, n)));2.0;out;7.0;glmnet;13399417-2e96-4844-8de5-48236f0631ea;0.9927;random_search_300;14965.0
1.0;make_tuple(if_gt(p, m, 0.5735138353088052, p), sub(0.011202170083183683, mkd));2.0;in;3.0;glmnet;b9f41728-91c2-47a7-a52f-cfb0a09549ee;0.9193;random_search_300;168910.0
1.0;make_tuple(if_gt(p, m, 0.5735138353088052, p), sub(0.011202170083183683, mkd));2.0;out;3.0;glmnet;b9f41728-91c2-47a7-a52f-cfb0a09549ee;0.9651;random_search_300;168910.0
1.0;make_tuple(expit(expit(0.05662536501620577)), truediv(truediv(mcp, xvar), add(0.002617440364570451, n)));2.0;in;6.0;glmnet;6c2eb144-ac91-498a-a7b7-94048e065fb3;0.9226;random_search_300;53.0
1.0;make_tuple(expit(expit(0.05662536501620577)), truediv(truediv(mcp, xvar), add(0.002617440364570451, n)));2.0;out;6.0;glmnet;6c2eb144-ac91-498a-a7b7-94048e065fb3;0.9933;random_search_300;53.0
1.0;make_tuple(add(pow(m, mcp), sub(40, rc)), truediv(expit(n), mul(xvar, n)));2.0;in;7.0;glmnet;665512e3-ebd3-4bfd-9f02-43189ffe07f3;0.9159;random_search_300;7592.0
1.0;make_tuple(add(pow(m, mcp), sub(40, rc)), truediv(expit(n), mul(xvar, n)));2.0;out;7.0;glmnet;665512e3-ebd3-4bfd-9f02-43189ffe07f3;0.9975;random_search_300;7592.0
1.0;make_tuple(truediv(0.006056012020506304, 0.022044361825151907), sub(0.0098864843000936, mkd));2.0;in;3.0;glmnet;8c89429d-91d6-4c63-92d5-6a2633dd6f2f;0.9265;random_search_300;168337.0
1.0;make_tuple(truediv(0.006056012020506304, 0.022044361825151907), sub(0.0098864843000936, mkd));2.0;out;3.0;glmnet;8c89429d-91d6-4c63-92d5-6a2633dd6f2f;0.9729;random_search_300;168337.0
1.0;make_tuple(expit(expit(po)), truediv(truediv(mcp, xvar), add(po, n)));2.0;in;6.0;glmnet;7ed1c0f4-0a7d-4f6d-8a18-4493d29e1f76;0.9245;random_search_300;9910.0
1.0;make_tuple(expit(expit(po)), truediv(truediv(mcp, xvar), add(po, n)));2.0;out;6.0;glmnet;7ed1c0f4-0a7d-4f6d-8a18-4493d29e1f76;0.7675;random_search_300;9910.0
1.0;make_tuple(min(mcp, 0.13268484505032654), sub(0.014266008736977571, mkd));2.0;in;3.0;glmnet;d90e4752-9c61-4ac8-8ef2-4a24d2989723;0.9253;random_search_300;3485.0
1.0;make_tuple(min(mcp, 0.13268484505032654), sub(0.014266008736977571, mkd));2.0;out;3.0;glmnet;d90e4752-9c61-4ac8-8ef2-4a24d2989723;0.9877;random_search_300;3485.0
1.0;make_tuple(add(mcp, mkd), sub(0.00971380433400738, mkd));2.0;in;3.0;glmnet;6f1fd4e2-c10a-45d1-9b12-e7a74e924653;0.9253;random_search_300;3560.0
1.0;make_tuple(add(mcp, mkd), sub(0.00971380433400738, mkd));2.0;out;3.0;glmnet;6f1fd4e2-c10a-45d1-9b12-e7a74e924653;0.8008;random_search_300;3560.0
1.0;make_tuple(expit(mcp), sub(0.009041968241365711, mkd));2.0;in;3.0;glmnet;7c812387-8cfa-434f-8ee0-e1b9f1f94692;0.9222;random_search_300;146607.0
1.0;make_tuple(expit(mcp), sub(0.009041968241365711, mkd));2.0;out;3.0;glmnet;7c812387-8cfa-434f-8ee0-e1b9f1f94692;0.956;random_search_300;146607.0
1.0;make_tuple(add(max(mkd, 39), neg(mkd)), truediv(expit(mcp), mul(xvar, n)));2.0;in;7.0;glmnet;860221cb-534f-44d9-8106-c344a14d74c6;0.9251;random_search_300;10090.0
1.0;make_tuple(add(max(mkd, 39), neg(mkd)), truediv(expit(mcp), mul(xvar, n)));2.0;out;7.0;glmnet;860221cb-534f-44d9-8106-c344a14d74c6;0.7263;random_search_300;10090.0
